id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16704901,"CHARMING, PRIVATE UPTOWN GEM",51850074,Teresa,,East Riverside,29.91923,-90.09947,Entire home/apt,89,2,263,2024-07-07,2.86,1,283,25,"19STR-24170, 20-OSTR-00348"
33285609,Cozy Historic House 10 minutes to French Quarter,88208194,Milla,,Mid-City,29.96464,-90.09765,Entire home/apt,110,2,65,2024-08-25,0.98,1,113,16,"22-CSTR-18604, 22-OSTR-08287"
44696110,GREAT VIEW! Upscale Brand New Penthouse w/ Pool!,112910785,Marigny,,St. Claude,29.96431,-90.037,Entire home/apt,153,3,120,2024-09-03,2.46,65,319,36,"20-CSTR-31766, 20-ostr-00044"
45749252,Lux New! Pool Hot Tub Paradise! Family Pad !,16753214,Bradley,,Mid-City,29.97139,-90.10525,Entire home/apt,119,31,18,2024-05-06,0.38,3,154,1,
12675487,Newly Renovated Uptown Home,68872311,Allen,,Milan,29.93322,-90.09417,Entire home/apt,100,30,65,2021-08-23,0.65,1,365,0,"20RSTR-12348, 20OSTR-12377"
912173024920095221,Luxury 4BR condo | Short Walk to Bourbon Street,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074066,Entire home/apt,257,1,24,2024-07-27,2.03,71,321,24,24-XSTR-08058
52984691,Jazzy 2 Bedroom in Treme,405794165,Alton,,Treme - Lafitte,29.97003,-90.07652,Entire home/apt,122,2,26,2024-07-07,0.76,1,54,1,"21-rstr-23324, 21-ostr-23324"
52107055,Cute 2 Bedroom in Uptown NOLA,30582943,Melissa,,Marlyville - Fontainbleau,29.95303,-90.11562,Entire home/apt,65,30,4,2024-02-04,0.12,8,210,2,
52346317,Brine House-Legal Commercial Airbnb,3915885,Ben,,St. Claude,29.9657,-90.04185,Entire home/apt,96,3,49,2024-08-19,1.78,1,38,37,"23-cstr-05831, 23-ostr-05837"
577608043585694352,NOLA 2BR Marquee Theatre District dwtn w/rooftop,303719667,Chris,,Central Business District,29.954935,-90.0737,Entire home/apt,732,1,1,2024-01-01,0.12,11,5,1,23-XSTR-44532
938323379221002925,Cozy Furnished Apartment,442671960,Katie,,Lower Garden District,29.931,-90.07912,Entire home/apt,90,30,1,2024-05-25,0.29,2,333,1,
24774560,Charles'House #2-2BLic#22-CSTR-14003/22-OSTR-03067,167243460,Kim,,Treme - Lafitte,29.963823318481445,-90.07306671142578,Entire home/apt,238,3,182,2024-09-01,2.42,6,225,15,"22CSTR-14003, 24-OSTR-03067"
580304137639170654,Urban Vacation Room Near City Park,442922842,Canal Express Studios,,Mid-City,29.97637,-90.10416,Private room,68,1,45,2024-08-21,1.52,15,362,18,23-XSTR-13193
2847390,FABULOUS LOCATION Private bath-living room-parking,14518129,Michael,,Marigny,29.96528,-90.05915,Private room,93,30,496,2023-11-01,3.93,1,178,3,"20STR-29940, 20-OSTR-2993"
683673533265946584,Cheerful private room in 4 bedroom home.,472647063,Stephanie,,Gentilly Terrace,30.006087958349138,-90.05349582089376,Private room,160,30,0,,,1,348,0,Exempt
11716739,Heart of the Irish Channel,20288908,Jeff,,Irish Channel,29.92598,-90.08159,Entire home/apt,,30,25,2018-05-28,0.24,1,0,0,
989002243240648543,Beautifully Designed Condo Near French Quarter!,442912126,Tigran,,Central Business District,29.951142,-90.067766,Entire home/apt,85,1,19,2024-06-18,1.73,36,350,19,24-XSTR-13184
1158048966261217160,French Quarter Balcony Retreat,59415622,Loc,,French Quarter,29.95841,-90.06528,Entire home/apt,100,30,0,,,1,290,0,
33880228,Stunning Executive House by the French Quarter,255847683,Vimarie,,Marigny,29.96394,-90.05862,Entire home/apt,80,30,13,2024-06-16,0.34,4,155,2,
973785647253210557,Oasis by Bayou + City Park!,1912158,Liliana,,City Park,29.98163,-90.08993,Entire home/apt,,30,0,,,1,12,0,
33011403,Cozy Crescent city cottage,21884398,Madeline,,Fillmore,30.01191,-90.07793,Entire home/apt,,30,0,,,1,0,0,
33931795,New Orleans FULLY FURNISHED /Self access,182711468,Cory,,Behrman,29.93649,-90.02332,Entire home/apt,,30,0,,,1,0,0,
873472154385775752,Great mid city hotel,58917963,Phil,,Mid-City,29.97264771779444,-90.10666200497366,Private room,,30,0,,,1,364,0,
982472751717422143,New Orleans Saints Home Game!,221735433,Janet,,Central City,29.9349207,-90.0802564,Private room,,30,1,2023-12-03,0.11,1,0,1,Exempt
27254282,Historic Farmhouse Uptown Near Tulane,205274635,Nicholas,,Marlyville - Fontainbleau,29.94891,-90.11182,Entire home/apt,120,29,17,2021-05-31,0.24,1,356,0,"20STR-01601, 20-OSTR-0160"
1071765893121042114,Irish Channel Charm,104250639,Alexander,,Irish Channel,29.92401846410142,-90.08179838153535,Entire home/apt,80,30,1,2024-07-18,0.60,2,202,1,
18383264,French Quarter Balcony overlooking Bourbon street,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,174,1,410,2024-08-16,4.60,10,175,49,23-XSTR-17609
553469698664458872,Gorgeous Guesthouse 3 Blocks French Quarter,290355593,Rodney,,Marigny,29.962710099637405,-90.0566685372042,Entire home/apt,86,2,40,2024-08-29,3.52,7,301,40,"21-CSTR-18662, 24-OSTR-06715"
602919485496695424,Mid City Apartment Living off Canal St,14700274,Nicole,,Mid-City,29.966783299563435,-90.09238762657267,Entire home/apt,179,2,25,2024-05-29,1.33,1,31,17,"23-NSTR-16609, 23-OSTR-16632"
6897509,Ground Floor Apartment/2 blocks to Green Streetcar,36142422,Rachel,,Central City,29.93304,-90.08453,Entire home/apt,,30,107,2021-06-25,0.96,2,0,0,
10994423,2 blks off St.Charles Ave.3 bedroom,52985437,Keitris,,Central City,29.92999,-90.09039,Entire home/apt,95,30,77,2024-03-17,0.75,1,365,1,
552771377841478964,2BR Cozy Condo Steps from ST Charles,256715777,Tigran,,Central City,29.93633,-90.07791,Entire home/apt,95,1,32,2024-07-06,1.06,9,323,10,"22-CSTR-20365, 20-OSTR-00670"
721196986551821403,Historic Condo | Steps to French Quarter,174582871,Stevie,,Central Business District,29.95207,-90.07146,Entire home/apt,296,2,63,2024-08-31,3.02,1,227,37,"20-CSTR-32979, 20-OSTR-00690"
634897663407255926,Gentleman Quarters,49452897,Lisa,,Leonidas,29.95576,-90.13216,Shared room,25,30,0,,,22,365,0,
549910198484760757,Marigny Retreat w/Private Balcony & Courtyard,43974450,Derek,,Bywater,29.963497161865234,-90.05068969726562,Entire home/apt,133,2,160,2024-08-25,5.09,3,91,55,"22-CSTR-00248, 22-OSTR-00249"
34595953,Exclusive Historic Gem | Greenway | Streetcar,261001308,Great NOLA,,Mid-City,29.978254318237305,-90.09810638427734,Entire home/apt,173,3,86,2024-08-04,1.37,2,239,17,"21-CSTR-04253, 21-OSTR-12093"
796997570317044557,Marigny apt +FREE parking onsite +private balcony,493409859,Monsieur G,,Marigny,29.965639104623936,-90.06143720522597,Entire home/apt,295,30,26,2024-08-03,1.49,4,147,6,"23-CSTR-81523, 20-OSTR-81523"
10449443,Charming Home near Magazine St.,42701720,Thersa,,East Riverside,29.92034,-90.08971,Private room,80,30,12,2017-05-09,0.11,3,365,0,
38382562,Charming 2bd/1 bath suite,290201888,Octavia,,Seventh Ward,29.97956,-90.06656,Entire home/apt,250,1,18,2024-05-06,0.45,1,348,4,"20STR-02920, 20-OSTR-02919"
557683496947924237,Stunning Condo in the Heart of Downtown Nola,442915263,Hosteeva California Building,,Central Business District,29.95402,-90.07508,Entire home/apt,91,1,21,2024-08-11,0.69,71,325,16,24-XSTR-08058
582450608398172291,Bright & Airy Room on Canal Street,442922842,Canal Express Studios,,Mid-City,29.978,-90.10431,Private room,68,1,9,2024-02-12,0.30,15,357,1,23-XSTR-13193
33853648,"Lakeview, New Orleans,  Upscale 2 Bedroom Duplex",135412513,Bianca,,Lakeview,30.01234,-90.11277,Entire home/apt,400,2,12,2022-03-17,0.22,1,347,0,"19STR-26012, 20-OSTR-28001"
755847926283082763,Lovely 2 bedroom in the heart of New Orleans !,449245615,Cutie,,Seventh Ward,29.986003763861575,-90.06446006227718,Entire home/apt,140,1,2,2024-06-23,0.67,1,88,2,"23-nstr-16226, 23-ostr-16221"
19638560,Maison de Lagniappe Modern Convenient Uptown/Univ,135418598,Alexei,,Marlyville - Fontainbleau,29.95352,-90.11968,Entire home/apt,154,2,128,2024-05-12,1.64,1,77,11,"23-NSTR-15907, 21-OSTR-20046"
760845801021812767,Maison Tropicale - New Luxury Home in Bywater,74307080,StayCity,,St. Claude,29.97065,-90.04453,Entire home/apt,121,5,60,2024-07-14,2.78,2,105,25,"22-RSTR-15802, 22-OSTR-18925"
810276089502515876,Multistory home in New Orleans,58886027,Shiney,,Old Aurora,29.92243019999999,-90.00677110000001,Entire home/apt,160,30,0,,,1,358,0,
27787309,Historic apartment at an amazing location,63302549,Jaulet,,Central City,29.9314,-90.08677,Entire home/apt,75,30,127,2022-12-12,1.73,3,90,0,"22-RSTR-07205, 22-OSTR-13356"
854282468327980214,Modern New Orleans Apt ~ 3 Mi to French Quarter,456477857,Evolve,,Dillard,30.00706,-90.06893,Entire home/apt,111,2,10,2024-05-05,0.90,43,357,10,"23-RSTR-17875, 23OSTR-17875"
1055133076595871477,The Suite at Esplanade,552749880,Blair,,Marigny,29.96545423686887,-90.06055295996902,Entire home/apt,82,3,17,2024-04-22,2.06,1,26,17,"22-RSTR-13040, 19-OSTR-26283"
1083301774560077011,Cozy Apartment in Ideal Location,442671960,Katie,,Lower Garden District,29.93071,-90.08034,Entire home/apt,100,30,0,,,2,269,0,
1204262797560949837,The Uptown Maison - Streetcars!,129080932,Alexandra And Aldo,,East Riverside,29.919412148932715,-90.08973265578156,Entire home/apt,68,30,0,,,10,47,0,
615687974688904315,Beautiful Modern Home with a New Orleans Twist,422846675,Vcay,,Tulane - Gravier,29.95943,-90.08942,Entire home/apt,226,1,70,2024-08-12,2.50,10,330,30,"22-CSTR-10141, 21-OSTR-12387"
1116634854121457586,Hidden Gem-5 Minute walk to French Quarter Bourbon,568002711,Kevin,,Central Business District,29.95294,-90.07301,Entire home/apt,111,30,11,2024-09-01,2.28,5,55,11,23-xstr-21621
16189237,The Royal Elysian - Entire Marigny Guesthouse,87969031,Supreeya,,Marigny,29.9653,-90.05681,Entire home/apt,613,3,187,2024-07-15,2.02,2,276,18,"20CSTR-26603, 19-OSTR-26695"
30095262,Pet-Friendly Irish Channel home base,110887182,Stay Redamo Vacation Rentals,,West Riverside,29.91601,-90.1063,Entire home/apt,173,3,109,2024-09-01,1.61,9,247,21,"22-CSTR-17297, 24-OSTR-03359"
13345223,NOLA BUNGALOW UPTOWN New Orleans,75613942,Joann,,Touro,29.92587,-90.09968,Entire home/apt,175,30,21,2021-10-23,0.21,1,270,0,19STR-23961
12915401,Entire Seabrook Villa one building 4 units.,70806258,Kristi,,Pontchartrain Park,30.02754,-90.03712,Private room,657,30,64,2020-09-08,0.64,4,365,0,Exempt
1238442585972583392,"Chic Suite with Pool, Gym & Close to Dome (No W/D)",545764469,Little,,Central Business District,29.943853658242016,-90.07520945298543,Entire home/apt,297,1,0,,,75,118,0,24-XSTR-17190
1168091480746903005,"Incredible Location, Steps from French Quarter",507641417,Leavetown,,Central Business District,29.94704,-90.06696,Private room,118,1,0,,,7,321,0,24-XSTR-08808
1128990278978355795,The Luxury Ranch 3 Bed Rm (City Park/Lake Area),122129888,Joseph,,St. Bernard Area,29.99907799226245,-90.08084621703425,Entire home/apt,194,2,11,2024-08-25,2.66,1,267,11,"23NSTR-14369, 23OSTR-05710"
920065407738306347,Elegant Studio Near French Quarter,442915263,Hosteeva California Building,,Central Business District,29.95529,-90.07553,Entire home/apt,85,1,31,2024-08-22,2.19,71,322,27,24-XSTR-08058
21139923,La Cachette Kinetic - Elegant Mid-city tiny house,30641410,Forrest,,Mid-City,29.96882,-90.10121,Entire home/apt,95,2,130,2024-05-06,1.55,1,84,8,"19str-20434, 20-ostr-20654"
573838414994864002,Cute Uptown Duplex,391375,Lauren,,Audubon,29.9398,-90.11335,Entire home/apt,309,2,32,2024-08-19,2.03,1,221,26,"23-NSTR-16831, 22-OSTR-05013"
825316874392963144,Charming Uptown Condo,237326782,Peyton,,West Riverside,29.917438,-90.10543,Entire home/apt,77,30,2,2023-11-18,0.17,1,309,2,
41461532,S.saratoga Suites where everything is 15min away.,135150122,Melissa,,Central City,29.94447,-90.07879,Entire home/apt,500,3,0,,,1,352,0,"20STR-00536, 20-OSTR-0536"
1072240332201202585,Charming 2BR NOLA Respite Condo with 2 Balconies,550629322,The Pelican,,Central Business District,29.9483,-90.06786,Entire home/apt,186,1,14,2024-06-25,2.09,44,324,14,24-XSTR-08071
21427268,Beautiful Home in the Bywater neighborhood,61084505,James,,St. Claude,29.96497,-90.03936,Entire home/apt,83,3,156,2024-09-02,1.87,2,269,25,"23-NSTR-17497, 22-OSTR-17616"
1041320030418170023,Authentic NOLA Home | Walk to Cafes & Galleries,349162641,David,,St. Claude,29.970838688904557,-90.04867808074502,Entire home/apt,239,1,28,2024-09-03,3.29,55,179,28,"23-CSTR-02858, 22-OSTR-08383"
1205305088615367114,City Lights,393130337,Keshionne,,Central City,29.94023534628377,-90.07331973651968,Entire home/apt,100,30,0,,,1,365,0,
770946797911538614,Chill NOLA Home in the Marigny,4911527,Rich,,Seventh Ward,29.970943764681003,-90.06120292089906,Entire home/apt,90,2,1,2023-08-07,0.08,1,318,0,"24-NSTR-10008, 24-OSTR-07215"
5970675,Constance Cabana w/pool!,30995884,Lesley Lois Martin,,East Riverside,29.92055,-90.08988,Entire home/apt,120,30,260,2024-05-28,2.28,1,320,33,"23-STR-25500, 23-OSTR-13830"
47332825,Modern and Spacious House | Heated Pool | Near FQ,8329708,Sam,,Central City,29.94251,-90.07764,Entire home/apt,265,3,121,2024-08-20,2.80,16,202,33,"20-CSTR-33596, 20-OSTR-33597"
18194933,French Quarter Balcony Views,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,203,1,349,2024-08-15,3.92,10,178,43,23-XSTR-17609
15938807,Charming Garden District Condo near Magazine,97320777,Dominique,,East Riverside,29.91927,-90.0903,Entire home/apt,85,1,226,2024-08-18,2.42,6,184,14,"22-rstr-16072, 22-ostr-17828"
1026925250038557742,Jazzy Studio in a GREAT Location,16972947,Gary,,Irish Channel,29.92171062414214,-90.08663533399991,Entire home/apt,84,2,13,2024-04-22,1.35,2,94,13,"23-NSTR-15607, 23-OSTR-15607"
30096353,The Chill Spot between French Quarter & City Park,226141743,Leno,,Seventh Ward,29.9791,-90.07477,Entire home/apt,86,30,79,2024-05-03,1.12,1,54,7,"20STR-02116, 20OSTR-02116"
5039809,Spacious w/exotic garden patio. Pure NOLA,2410046,Cecilia,,Broadmoor,29.946,-90.10416,Entire home/apt,125,3,75,2023-03-31,0.74,1,317,0,"23-NSTR-14061, 23-OSTR-12677"
1131865710546100129,Executive Suite | Sleeps up to 4 guests,571151713,Cambria New Orleans,,Central Business District,29.94763,-90.06621,Entire home/apt,128,1,0,,,3,147,0,23-XSTR-20014
1213275126476953404,Cozy Treme Cottage close to qtrs,593413905,Danielle,,Treme - Lafitte,29.96659,-90.07379,Entire home/apt,134,30,0,,,1,280,0,"23-NSTR-32456, 20-OSTR-85123"
26004346,"Charming & Funky, Bywater Hideaway",35395756,Kpvr,,Bywater,29.9626,-90.04179,Entire home/apt,52,30,96,2024-02-29,1.27,7,63,2,18STR-16570
52408415,Historic Marigny Home | Near Frenchmen St,312046089,Sonny,,Bywater,29.96834199739306,-90.04787301225218,Entire home/apt,244,30,38,2024-07-29,2.30,15,292,30,"23-RSTR-02384, 22OSTR17077"
1105100292192199345,Marigny apt + FREE parking onsite + private yard!,493409859,Monsieur G,,Marigny,29.96536,-90.06113,Entire home/apt,309,30,1,2024-05-30,0.30,4,183,1,
16477860,Southern Charm- French Quarter Getaway,108164372,Thomas,,Marigny,29.96483,-90.06126,Entire home/apt,199,30,175,2024-08-26,1.87,3,222,28,"22-RSTR-10299, 22-OSTR-14122"
815977826906181397,"Eclectic 2 BR, 2 BA House",420111978,Adin,,Marlyville - Fontainbleau,29.951251928335985,-90.12007529597513,Entire home/apt,175,2,65,2024-08-18,3.47,1,118,43,"23-NSTR-13974, 23-OSTR-08174"
790585809599530689,Bayouside Cottage,145185462,Todd,,City Park,29.97694,-90.09142,Private room,65,30,2,2024-06-19,0.12,1,89,1,
16560542,Moon 201 - Crescent Moonset Suite - 1BR - 1 Bath,774950,Graham,,Bywater,29.96338,-90.04295,Private room,50,1,164,2024-07-14,1.86,5,15,34,23-XSTR-19271
35288271,The place to stay,141748304,Jesse,,Irish Channel,29.92538,-90.07959,Entire home/apt,113,30,59,2024-06-30,1.22,4,125,23,"19STR-05412, 20-OSTR-01925"
80869,"Frenchmen House ""Red Room""",437783,Joanne,,Marigny,29.96811,-90.05905,Private room,80,1,942,2024-08-11,5.75,2,91,37,24-XSTR-08500
1142039411784745639,Deacon John Room,542413863,Curtis,,Central City,29.9361,-90.09232,Private room,177,1,0,,,17,218,0,24-XSTR-03585
971210643476475338,3BR 2BA Home mins from Downtown,470357103,Heather,,Tall Timbers - Brechtel,29.9036,-90.00043,Entire home/apt,102,30,0,,,7,270,0,
867515105596352393,Uptown Funky,396390289,Chris,,Central City,29.93513,-90.08407,Entire home/apt,255,30,5,2024-02-14,0.32,1,89,1,Exempt
553147838226872363,Marigny Bungalow 2 Blocks from Frenchmen St.,290355593,Rodney,,Marigny,29.962955182375484,-90.0551502201531,Entire home/apt,92,2,38,2024-08-18,3.53,7,211,38,"21-CSTR-18661, 24-OSTR-06715"
16230229,Sunny Side Uptown,15357546,Tom And Susan,,Leonidas,29.95467,-90.13238,Entire home/apt,115,30,64,2021-09-04,0.68,7,90,0,
1110807986208291169,Cozy Lagniappe,415531887,Rochelle And Brian,,Tulane - Gravier,29.958784445045005,-90.08797655553384,Private room,39,7,0,,,8,27,0,"23NSTR-89320, 20OSTR-56849"
39019288,Bed & Breakfast with pool near French Quarter,73827214,Michelle,,Marigny,29.9672,-90.05718,Private room,139,2,25,2023-10-22,0.42,5,205,1,23-xstr-21483
862134573127741541,Walking distance to Boogaloo fest!,261557889,Erroll,,Mid-City,29.96977948044875,-90.08766970345306,Entire home/apt,122,2,15,2024-07-28,0.94,4,48,13,"22-CSTR-11183, 22OSTR-11183"
1045676079265715577,"Two Adjoining Condos for Large Groups, Rare Find!",83329996,Jessie,,St. Claude,29.96457,-90.0372,Entire home/apt,317,2,2,2024-05-19,0.49,22,333,2,"22-CSTR-20533, 22-OSTR-14687"
1019598682277958946,Essence fest big group best in city,101652405,Russell,,Treme - Lafitte,29.964394330213928,-90.07273297273072,Entire home/apt,1996,2,2,2024-03-03,0.24,14,87,2,"20cstr-12345, 20OSTR-12345"
858763040650698831,Stylish Loft - Steps to Quarter!,28711795,Alice & Scott,,Central Business District,29.952058590995833,-90.0681860678114,Entire home/apt,139,1,85,2024-08-17,5.27,16,195,59,"22CSTR-20717, 22OSTR-20716"
3971392,Updated 2BD in the heart of uptown,20582466,Paul,,East Carrollton,29.94467,-90.12797,Entire home/apt,,2,18,2020-02-04,0.15,1,0,0,"19str-21744, 19-OSTR-00000"
3979913,Little Green House in the LGD - 30 Night Minimum,20628188,Hilary,,Lower Garden District,29.93738,-90.07337,Entire home/apt,,30,79,2024-06-30,0.73,2,0,1,
589709708973811107,Warehouse District | Intimate One Bedroom,342910048,LiivUP,,Central Business District,29.94518,-90.06968,Entire home/apt,93,2,74,2024-08-17,2.53,18,328,36,"18STR-20171, 18-OSTR-20171"
1084374125130964868,Superb Uptown Location!,64066674,Raj,,Touro,29.9240957,-90.09853729999999,Entire home/apt,99,30,0,,,1,89,0,
44626205,Newly remodeled charming central house,266619399,Tim And Kaelyn,,Gert Town,29.95754,-90.09978,Entire home/apt,64,2,193,2024-08-26,3.97,8,109,56,"22-CSTR-09093, 22-OSTR-03353"
6868333,Spacious 3BR Home in Heart of NOLA +Heated POOL,12210509,Milosh,,Mid-City,29.97243,-90.10396,Entire home/apt,,1,345,2024-05-19,3.09,3,0,23,"22-CSTR-17566, 22-OSTR-15895"
48327469,Trendy Art Filled MidCity Oasis w/ HeatedPool+ PKG,390097449,Nick,,Treme - Lafitte,29.96764,-90.08253,Entire home/apt,261,3,118,2024-08-25,2.80,14,251,44,"22-CSTR-08640, 22-OSTR-22814"
37419868,Explore NOLA from the finest home in the best spot,9946901,Nicholas,,Uptown,29.92177,-90.10336,Entire home/apt,538,3,127,2024-08-17,2.06,2,222,28,"22-CSTR-08461, 22-OSTR-06494"
29799936,Sonder at 1500 Canal | Two-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.95833,-90.07555,Entire home/apt,133,1,270,2024-08-18,3.82,30,318,48,24-XSTR-08767
5800817,Private Apartment One a Half Blocks from the French Quarter,30095069,Mike,,Treme - Lafitte,29.96653,-90.06622,Entire home/apt,,180,356,2024-05-27,3.11,1,31,33,23-XSTR-21466
42438347,15 min drive to downtown 1000 square feet home,79681438,Ryan,,Little Woods,30.05507,-89.96808,Entire home/apt,115,1,236,2024-08-18,5.89,6,289,42,"20RSTR-33495, 20-OSTR-01481"
661471703280477139,Large 2BR 5th-Floor | Balcony | Pool,48063197,Vacasa Louisiana,,Bywater,29.96303668341118,-90.03730086767581,Entire home/apt,242,2,18,2024-06-16,0.71,2,364,8,"22-CSTR-11444, 20-OSTR-00396"
582490390790781731,Bayou St John Blissful Retreat 3 Bedroom/ 2.5 bath,5816181,Eric,,Bayou St. John,29.97371,-90.08713,Entire home/apt,181,2,98,2024-09-01,3.26,1,327,43,"22-RSTR-11702, 22-OSTR-12042"
